"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_katana","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_longsword","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_rapier","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_sai","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_scythe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_spear","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_twinblade","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_claymore",2406,"Diamond Claymore","tinkerers_smithing:smithing/simplyswords/diamond_claymore/simplyswords/iron_warglaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","simplyswords:diamond_cutlass","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:repair/simplyswords/diamond_cutlass/diamond","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/iron_sword","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_chakram","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_claymore","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_cutlass","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_glaive","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_greataxe","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_greathammer","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_halberd","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_katana","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_longsword","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_rapier","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_sai","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_scythe","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_spear","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_twinblade","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:shapeless/simplyswords/diamond_cutlass/simplyswords/iron_warglaive","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/iron_sword","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_chakram","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_claymore","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_cutlass","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_glaive","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_greataxe","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_greathammer","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_halberd","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_katana","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_longsword","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_rapier","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_sai","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_scythe","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_spear","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_twinblade","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_cutlass",2405,"Diamond Cutlass","tinkerers_smithing:smithing/simplyswords/diamond_cutlass/simplyswords/iron_warglaive","minecraft:breaks_decorated_pots, c:tools, c:swords, simplyswords:diamond_gear, spectral_seas:diamond_weapon, simplyswords:swords, minecraft:tools, minecraft:swords, dynamiccrosshair:melee_weapons"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","simplyswords:diamond_glaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:repair/simplyswords/diamond_glaive/diamond","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/iron_sword","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_chakram","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_claymore","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_cutlass","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_glaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_greataxe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_greathammer","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_halberd","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_katana","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_longsword","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_rapier","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_sai","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_scythe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_spear","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_twinblade","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:shapeless/simplyswords/diamond_glaive/simplyswords/iron_warglaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/iron_sword","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_chakram","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_claymore","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_cutlass","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_glaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_greataxe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_greathammer","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_halberd","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_katana","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_longsword","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_rapier","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_sai","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_scythe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_spear","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_twinblade","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_glaive",2403,"Diamond Glaive","tinkerers_smithing:smithing/simplyswords/diamond_glaive/simplyswords/iron_warglaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","simplyswords:diamond_greataxe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:repair/simplyswords/diamond_greataxe/diamond","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/iron_sword","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_chakram","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_claymore","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_cutlass","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_glaive","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_greataxe","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_greathammer","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
"Unknown","simplyswords:diamond_greataxe",2408,"Diamond Greataxe","tinkerers_smithing:shapeless/simplyswords/diamond_greataxe/simplyswords/iron_halberd","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, simplyswords:diamond_gear, minecraft:tools"
