"Mod name","Registry name","Item ID","Display name","Tags"
"Spectrum","spectrum:copper_cluster","spectrum:copper_cluster","Copper Cluster","minecraft:mineable/pickaxe, c:clusters, spectrum:crystallarieum_growable_clusters, spectrum:crystal_apothecary_harvestable, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:courier_statue","spectrum:courier_statue","Ancient Statue","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:cow_head","spectrum:cow_head","Cow Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:cow_idol","spectrum:cow_idol","Peaceful Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:cow_wall_head","spectrum:cow_head","Cow Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:cracked_basalt_bricks","spectrum:cracked_basalt_bricks","Cracked Basalt Bricks","spectrum:multitool_mineable, minecraft:mineable/pickaxe, spectrum:structure/bases, artifacts:mineable/digging_claws, spectrum:basalts"
"Spectrum","spectrum:cracked_basalt_tiles","spectrum:cracked_basalt_tiles","Cracked Basalt Tiles","spectrum:multitool_mineable, minecraft:mineable/pickaxe, spectrum:structure/bases, artifacts:mineable/digging_claws, spectrum:basalts"
"Spectrum","spectrum:cracked_blackslag_bricks","spectrum:cracked_blackslag_bricks","Cracked Blackslag Bricks","spectrum:multitool_mineable, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:blackslags, spectrum:nightdew_soils"
"Spectrum","spectrum:cracked_blackslag_tiles","spectrum:cracked_blackslag_tiles","Cracked Blackslag Tiles","spectrum:multitool_mineable, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:blackslags, spectrum:nightdew_soils"
"Spectrum","spectrum:cracked_calcite_bricks","spectrum:cracked_calcite_bricks","Cracked Calcite Bricks","spectrum:multitool_mineable, minecraft:mineable/pickaxe, spectrum:structure/bases, artifacts:mineable/digging_claws, spectrum:calcites"
"Spectrum","spectrum:cracked_calcite_tiles","spectrum:cracked_calcite_tiles","Cracked Calcite Tiles","spectrum:multitool_mineable, minecraft:mineable/pickaxe, spectrum:structure/bases, artifacts:mineable/digging_claws, spectrum:calcites"
"Spectrum","spectrum:cracked_dragonbone","spectrum:cracked_dragonbone","Cracked Dragonbone","minecraft:mineable/pickaxe, spectrum:multitool_mineable, spectrum:dragonbone_blocks, artifacts:mineable/digging_claws, minecraft:wither_immune, fabric:needs_tool_level_4, minecraft:dragon_immune"
"Spectrum","spectrum:cracked_end_portal_frame","spectrum:cracked_end_portal_frame","Cracked End Portal Frame","minecraft:dragon_immune, spectrum:exempt_from_mineable_debug_check, minecraft:wither_immune"
"Spectrum","spectrum:creative_particle_spawner","spectrum:creative_particle_spawner","Creative Particle Spawner","spectrum:exempt_from_loot_table_debug_check, spectrum:exempt_from_mineable_debug_check"
"Spectrum","spectrum:creeper_idol","spectrum:creeper_idol","Creeping Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:crystal_apothecary","spectrum:crystal_apothecary","Crystal Apothecary","minecraft:mineable/pickaxe, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:crystallarieum","spectrum:crystallarieum","Crystallarieum","minecraft:mineable/pickaxe, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:cyan_block","spectrum:cyan_block","Cyan Block","artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, spectrum:colored_blocks, spectrum:pigment_blocks, spectrum:multitool_mineable, moonlight:non_recolorable"
"Spectrum","spectrum:cyan_button","spectrum:cyan_button","Cyan Button","dynamiccrosshair:always_interactable, minecraft:mineable/axe, moonlight:non_recolorable, spectrum:colored_buttons, minecraft:wooden_buttons, spectrum:multitool_mineable, dynamiccrosshair:interactable, minecraft:buttons, artifacts:mineable/digging_claws"
"Spectrum","spectrum:cyan_chiseled_preservation_stone","spectrum:cyan_chiseled_preservation_stone","Cyan Chiseled Preservation Stone","spectrum:exempt_from_loot_table_debug_check, ae2:blacklisted/spatial, minecraft:dragon_immune, ae2:blacklisted/annihilation_plane, spectrum:exempt_from_mineable_debug_check, spectrum:colored_preservation_stone, origins:unphasable, minecraft:geode_invalid_blocks, spelunkery:blast_miner_immune, adventurez:unbreakable_blocks, minecraft:features_cannot_replace, minecraft:wither_immune, create:non_movable, spectrum:unbreakable_structure_blocks, spectrum:structure_blocks, spectrum:unbreakable, coxinhautilities:unboxable, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted"
"Spectrum","spectrum:cyan_fence","spectrum:cyan_fence","Cyan Fence","c:wooden_fences, spectrum:multitool_mineable, supplementaries:posts, minecraft:fences, spectrum:colored_fences, minecraft:boulders_cannot_replace, minecraft:mineable/axe, minecraft:wooden_fences, moonlight:non_recolorable, artifacts:mineable/digging_claws, c:fences"
"Spectrum","spectrum:cyan_fence_gate","spectrum:cyan_fence_gate","Cyan Fence Gate","dynamiccrosshair:always_interactable, minecraft:mineable/axe, moonlight:non_recolorable, spectrum:colored_fence_gates, spectrum:multitool_mineable, dynamiccrosshair:interactable, artifacts:mineable/digging_claws, minecraft:fence_gates, minecraft:unstable_bottom_center"
"Spectrum","spectrum:cyan_glowblock","spectrum:cyan_glowblock","Cyan Glowblock","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:glowblocks"
"Spectrum","spectrum:cyan_lamp","spectrum:cyan_lamp","Cyan Lamp","spectrum:colored_lamps, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:cyan_leaves","spectrum:cyan_leaves","Cyan Leaves","minecraft:lava_pool_stone_cannot_replace, minecraft:parrots_spawnable_on, supplementaries:map_tint_generic, naturalist:butterflies_spawnable_on, minecraft:replaceable_by_trees, spectrum:decay/fading_conversions, naturalist:dragonflies_spawnable_on, ants:food/colored/oak_cyan_leaf_food, supplementaries:hang_from_ropes, spectrum:magical_leaves, minecraft:completes_find_tree_tutorial, moonlight:non_recolorable, minecraft:mineable/hoe, naturalist:vultures_spawnable_on, spectrum:decay/fading_special_conversions, minecraft:leaves, spectrum:colored_leaves, spectrum:multitool_mineable, minecraft:sword_efficient, artifacts:mineable/digging_claws, naturalist:vulture_perch_blocks, naturalist:fireflies_spawnable_on"
"Spectrum","spectrum:cyan_log","spectrum:cyan_log","Cyan Log","spectrum:multitool_mineable, minecraft:mineable/axe, minecraft:lava_pool_stone_cannot_replace, spectrum:cyan_logs, minecraft:parrots_spawnable_on, artifacts:mineable/digging_claws, minecraft:completes_find_tree_tutorial, minecraft:logs, spectrum:colored_logs, minecraft:boulders_cannot_replace, minecraft:logs_that_burn, moonlight:non_recolorable"
"Spectrum","spectrum:cyan_planks","spectrum:cyan_planks","Cyan Planks","spectrum:colored_planks, minecraft:mineable/axe, artifacts:mineable/digging_claws, moonlight:non_recolorable, minecraft:boulders_cannot_replace, minecraft:planks, c:planks_that_burn, spectrum:multitool_mineable"
"Spectrum","spectrum:cyan_pressure_plate","spectrum:cyan_pressure_plate","Cyan Pressure Plate","minecraft:wall_post_override, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:wooden_pressure_plates, moonlight:non_recolorable, spectrum:colored_pressure_plates, minecraft:pressure_plates, spectrum:multitool_mineable"
"Spectrum","spectrum:cyan_sapling","spectrum:cyan_sapling","Cyan Sapling","spectrum:colored_saplings, minecraft:mineable/axe, spectrum:multitool_mineable, minecraft:saplings, artifacts:mineable/digging_claws, minecraft:sword_efficient, moonlight:non_recolorable"
"Spectrum","spectrum:cyan_slab","spectrum:cyan_slab","Cyan Slab","minecraft:slabs, minecraft:mineable/axe, moonlight:non_recolorable, minecraft:wooden_slabs, spectrum:multitool_mineable, spectrum:building_staffs_blacklisted, artifacts:mineable/digging_claws, spectrum:colored_slabs, minecraft:boulders_cannot_replace"
"Spectrum","spectrum:cyan_spirit_sallow_vines_body","","Cyan Spirit Sallow Vines","minecraft:climbable, minecraft:fall_damage_resetting, minecraft:mineable/hoe, spectrum:spirit_sallow_vines, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:cyan_spirit_sallow_vines_head","","Cyan Spirit Sallow Vines","spectrum:spirit_sallow_vines, minecraft:mineable/hoe, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:cyan_spore_blossom","spectrum:cyan_spore_blossom","Cyan Spore Blossom","spectrum:colored_spore_blossoms, spectrum:multitool_mineable, spectrum:natures_staff_spreadable, artifacts:mineable/digging_claws, minecraft:mineable/axe"
"Spectrum","spectrum:cyan_stairs","spectrum:cyan_stairs","Cyan Stairs","minecraft:stairs, minecraft:mineable/axe, artifacts:mineable/digging_claws, moonlight:non_recolorable, minecraft:boulders_cannot_replace, minecraft:wooden_stairs, spectrum:colored_stairs, spectrum:multitool_mineable"
"Spectrum","spectrum:cyan_wood","spectrum:cyan_wood","Cyan Wood","minecraft:parrots_spawnable_on, minecraft:logs_that_burn, spectrum:multitool_mineable, minecraft:completes_find_tree_tutorial, minecraft:boulders_cannot_replace, minecraft:logs, spectrum:colored_wood, minecraft:lava_pool_stone_cannot_replace, spectrum:colored_logs, moonlight:non_recolorable, minecraft:mineable/axe, spectrum:cyan_logs, artifacts:mineable/digging_claws"
"Spectrum","spectrum:decay_away","spectrum:bottle_of_decay_away","Bottle of Decay Away","minecraft:mineable/pickaxe, malum:blighted_blocks, spectrum:decay/ruin_safe, spectrum:decay/failing_safe, spectrum:exempt_from_loot_table_debug_check, spectrum:multitool_mineable, spectrum:decay/forfeiture_safe, spectrum:building_staffs_blacklisted, artifacts:mineable/digging_claws"
"Spectrum","spectrum:decaying_light","","Temporal Shimmerstone Light","spectrum:exempt_from_loot_table_debug_check, spectrum:exempt_from_mineable_debug_check"
"Spectrum","spectrum:deep_light_chiseled_preservation_stone","spectrum:deep_light_chiseled_preservation_stone","Deep Light Chiseled Preservation Stone","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:deeper_down_portal","","Portal Deeper Down","minecraft:dragon_immune, spectrum:decay/forfeiture_safe, ae2:blacklisted/spatial, minecraft:portals, spectrum:exempt_from_loot_table_debug_check, spectrum:decay/ruin_safe, minecraft:wither_immune, spectrum:decay/failing_safe, ae2:blacklisted/annihilation_plane, adventurez:unbreakable_blocks, spectrum:exempt_from_mineable_debug_check, spelunkery:blast_miner_immune, create:non_movable, origins:unphasable, coxinhautilities:unboxable, spectrum:unbreakable, c:movement_restricted"
"Spectrum","spectrum:deepslate_amethyst_ore","spectrum:deepslate_amethyst_ore","Deepslate Amethyst Ore","spectrum:ores, c:amethyst_ores, spectrum:amethyst_ores, minecraft:mineable/pickaxe, minecraft:needs_iron_tool, spectrum:gemstone_ores, spectrum:multitool_mineable, spectrum:precipitation_source, galosphere:oasis_replace, artifacts:mineable/digging_claws, c:ores"
"Spectrum","spectrum:deepslate_azurite_ore","spectrum:deepslate_azurite_ore","Deepslate Azurite Ore","minecraft:mineable/pickaxe, c:ores, spectrum:ores, artifacts:mineable/digging_claws, galosphere:oasis_replace, spectrum:precipitation_source, spectrum:multitool_mineable, spectrum:azurite_ores"
"Spectrum","spectrum:deepslate_citrine_ore","spectrum:deepslate_citrine_ore","Deepslate Citrine Ore","spectrum:ores, minecraft:needs_iron_tool, minecraft:mineable/pickaxe, spectrum:gemstone_ores, spectrum:multitool_mineable, c:citrine_ores, spectrum:precipitation_source, spectrum:citrine_ores, galosphere:oasis_replace, artifacts:mineable/digging_claws, c:ores"
"Spectrum","spectrum:deepslate_malachite_ore","spectrum:deepslate_malachite_ore","Deepslate Malachite Ore","fabric:needs_tool_level_4, spectrum:ores, minecraft:mineable/pickaxe, spectrum:precipitation_source, spectrum:malachite_ores, spectrum:multitool_mineable, artifacts:mineable/digging_claws, c:ores, galosphere:oasis_replace"
"Spectrum","spectrum:deepslate_moonstone_ore","spectrum:deepslate_moonstone_ore","Deepslate Moonstone Ore","spectrum:multitool_mineable, spectrum:moonstone_ores, spectrum:ores, c:ores, galosphere:oasis_replace, spectrum:gemstone_ores, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, minecraft:needs_iron_tool, spectrum:precipitation_source"
"Spectrum","spectrum:deepslate_onyx_ore","spectrum:deepslate_onyx_ore","Deepslate Onyx Ore","spectrum:multitool_mineable, spectrum:ores, c:ores, galosphere:oasis_replace, spectrum:gemstone_ores, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, minecraft:needs_iron_tool, spectrum:onyx_ores, spectrum:precipitation_source"
"Spectrum","spectrum:deepslate_shimmerstone_light","spectrum:deepslate_shimmerstone_light","Deepslate Shimmerstone Light","minecraft:mineable/pickaxe, spectrum:shimmerstone_lights, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:deepslate_shimmerstone_ore","spectrum:deepslate_shimmerstone_ore","Deepslate Shimmerstone Ore","spectrum:ores, minecraft:mineable/pickaxe, spectrum:precipitation_source, minecraft:needs_stone_tool, spectrum:multitool_mineable, artifacts:mineable/digging_claws, c:ores, galosphere:oasis_replace, spectrum:shimmerstone_ores"
"Spectrum","spectrum:deepslate_topaz_ore","spectrum:deepslate_topaz_ore","Deepslate Topaz Ore","spectrum:ores, minecraft:needs_iron_tool, minecraft:mineable/pickaxe, spectrum:topaz_ores, spectrum:gemstone_ores, spectrum:multitool_mineable, spectrum:precipitation_source, galosphere:oasis_replace, artifacts:mineable/digging_claws, c:topaz_ores, c:ores"
"Spectrum","spectrum:diamond_cluster","spectrum:diamond_cluster","Diamond Cluster","minecraft:mineable/pickaxe, c:clusters, spectrum:crystallarieum_growable_clusters, spectrum:crystal_apothecary_harvestable, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:dike_chiseled_preservation_stone","spectrum:dike_chiseled_preservation_stone","Dike Chiseled Preservation Stone","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:dike_gate","spectrum:dike_gate","Dike Gate","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:dike_gate_fountain","spectrum:dike_gate_fountain","Dike Gate Fountain","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:diorite_shimmerstone_light","spectrum:diorite_shimmerstone_light","Diorite Shimmerstone Light","minecraft:mineable/pickaxe, spectrum:shimmerstone_lights, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:dolphin_head","spectrum:dolphin_head","Dolphin Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:dolphin_wall_head","spectrum:dolphin_head","Dolphin Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:donkey_head","spectrum:donkey_head","Donkey Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:donkey_wall_head","spectrum:donkey_head","Donkey Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:doombloom","spectrum:doombloom_seed","Doombloom Seed","minecraft:enderman_holdable, naturalist:dragonflies_spawnable_on, naturalist:butterflies_spawnable_on, minecraft:sword_efficient, spectrum:deeper_down_feature_replaceables, the_bumblezone:hanging_garden/forced_disallowed_flowers, galosphere:oasis_replace, minecraft:small_flowers, naturalist:rhino_charge_breakable, the_bumblezone:sempiternal_sanctum/forced_disallowed_flowers, minecraft:flowers"
"Spectrum","spectrum:downstone","spectrum:downstone","Downstone","minecraft:dragon_immune, ae2:blacklisted/spatial, spectrum:exempt_from_loot_table_debug_check, minecraft:wither_immune, minecraft:features_cannot_replace, ae2:blacklisted/annihilation_plane, adventurez:unbreakable_blocks, spectrum:exempt_from_mineable_debug_check, spelunkery:blast_miner_immune, create:non_movable, minecraft:lava_pool_stone_cannot_replace, origins:unphasable, minecraft:geode_invalid_blocks, coxinhautilities:unboxable, spectrum:nightdew_soils, spectrum:unbreakable, c:movement_restricted"
"Spectrum","spectrum:dragonbone","spectrum:dragonbone","Dragonbone","spectrum:dragonbone_blocks, minecraft:mineable/pickaxe, fabric:needs_tool_level_4, artifacts:mineable/digging_claws, minecraft:geode_invalid_blocks, minecraft:wither_immune, minecraft:dragon_immune, spectrum:multitool_mineable"
"Spectrum","spectrum:dragonrot","","Dragonrot","spectrum:exempt_from_mineable_debug_check, minecraft:enchantment_power_transmitter, yigd:replace_soft_whitelist, spectrum:exempt_from_loot_table_debug_check, minecraft:geode_invalid_blocks, minecraft:replaceable"
"Spectrum","spectrum:dream_chiseled_preservation_stone","spectrum:dream_chiseled_preservation_stone","Dream Chiseled Preservation Stone","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:dream_gate","spectrum:dream_gate","Dream Gate","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:drowned_head","spectrum:drowned_head","Drowned Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:drowned_wall_head","spectrum:drowned_head","Drowned Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:ebony_noxcap_block","spectrum:ebony_noxcap_block","Ebony Noxcap Block","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxcap_gills","spectrum:ebony_noxcap_gills","Ebony Noxcap Gills","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxcap_hyphae","spectrum:ebony_noxcap_hyphae","Ebony Noxcap Hyphae","minecraft:lava_pool_stone_cannot_replace, minecraft:parrots_spawnable_on, spectrum:ebony_noxcap_stems, spectrum:multitool_mineable, spectrum:noxcap_stems, minecraft:logs_that_burn, minecraft:boulders_cannot_replace, minecraft:completes_find_tree_tutorial, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:logs"
"Spectrum","spectrum:ebony_noxcap_stem","spectrum:ebony_noxcap_stem","Ebony Noxcap Stem","spectrum:multitool_mineable, spectrum:noxcap_stems, minecraft:mineable/axe, spectrum:ebony_noxcap_stems, minecraft:lava_pool_stone_cannot_replace, minecraft:parrots_spawnable_on, artifacts:mineable/digging_claws, minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:boulders_cannot_replace, minecraft:logs_that_burn, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxshroom","spectrum:ebony_noxshroom","Ebony Noxshroom","c:mushrooms, spectrum:deeper_down_feature_replaceables, spectrum:noxshrooms"
"Spectrum","spectrum:ebony_noxwood_amphora","spectrum:ebony_noxwood_amphora","Ebony Noxwood Amphora","spectrum:noxwood, spectrum:noxwood_amphoras, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/axe"
"Spectrum","spectrum:ebony_noxwood_beam","spectrum:ebony_noxwood_beam","Ebony Noxwood Pillar","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxwood_button","spectrum:ebony_noxwood_button","Ebony Noxwood Button","dynamiccrosshair:always_interactable, minecraft:mineable/axe, minecraft:wooden_buttons, spectrum:multitool_mineable, spectrum:noxwood, dynamiccrosshair:interactable, minecraft:buttons, artifacts:mineable/digging_claws, spectrum:noxwood_buttons"
"Spectrum","spectrum:ebony_noxwood_door","spectrum:ebony_noxwood_door","Ebony Noxwood Door","dynamiccrosshair:always_interactable, minecraft:wooden_doors, spectrum:multitool_mineable, minecraft:doors, spectrum:noxwood, spectrum:noxwood_doors, minecraft:boulders_cannot_replace, minecraft:mineable/axe, artifacts:mineable/digging_claws, selfish_villager:interactable_property, dynamiccrosshair:interactable"
"Spectrum","spectrum:ebony_noxwood_fence","spectrum:ebony_noxwood_fence","Ebony Noxwood Fence","c:wooden_fences, spectrum:multitool_mineable, spectrum:noxwood_fences, supplementaries:posts, spectrum:noxwood, minecraft:fences, minecraft:boulders_cannot_replace, minecraft:mineable/axe, minecraft:wooden_fences, artifacts:mineable/digging_claws, c:fences"
"Spectrum","spectrum:ebony_noxwood_fence_gate","spectrum:ebony_noxwood_fence_gate","Ebony Noxwood Fence Gate","dynamiccrosshair:always_interactable, minecraft:mineable/axe, spectrum:multitool_mineable, spectrum:noxwood, dynamiccrosshair:interactable, artifacts:mineable/digging_claws, spectrum:noxwood_fence_gates, minecraft:fence_gates, minecraft:unstable_bottom_center"
"Spectrum","spectrum:ebony_noxwood_lamp","spectrum:ebony_noxwood_lamp","Ebony Noxwood Lantern","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxwood_lantern","spectrum:ebony_noxwood_lantern","Ebony Noxwood Lamp","spectrum:noxwood, spectrum:multitool_mineable, spectrum:noxwood_lanterns, artifacts:mineable/digging_claws, minecraft:mineable/axe"
"Spectrum","spectrum:ebony_noxwood_light","spectrum:ebony_noxwood_light","Ebony Noxwood Light","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxwood_planks","spectrum:ebony_noxwood_planks","Ebony Noxwood Planks","minecraft:mineable/axe, minecraft:boulders_cannot_replace, spectrum:multitool_mineable, minecraft:planks, artifacts:mineable/digging_claws, spectrum:noxwood_planks, spectrum:noxwood"
"Spectrum","spectrum:ebony_noxwood_pressure_plate","spectrum:ebony_noxwood_pressure_plate","Ebony Noxwood Pressure Plate","spectrum:multitool_mineable, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:wooden_pressure_plates, spectrum:noxwood, minecraft:wall_post_override, minecraft:pressure_plates, spectrum:noxwood_pressure_plates"
"Spectrum","spectrum:ebony_noxwood_slab","spectrum:ebony_noxwood_slab","Ebony Noxwood Slab","minecraft:slabs, minecraft:mineable/axe, minecraft:wooden_slabs, spectrum:multitool_mineable, spectrum:noxwood, spectrum:noxwood_slabs, spectrum:building_staffs_blacklisted, artifacts:mineable/digging_claws, minecraft:boulders_cannot_replace"
"Spectrum","spectrum:ebony_noxwood_stairs","spectrum:ebony_noxwood_stairs","Ebony Noxwood Stairs","minecraft:stairs, minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:noxwood, minecraft:boulders_cannot_replace, spectrum:noxwood_stairs, minecraft:wooden_stairs, spectrum:multitool_mineable"
"Spectrum","spectrum:ebony_noxwood_trapdoor","spectrum:ebony_noxwood_trapdoor","Ebony Noxwood Trapdoor","minecraft:boulders_cannot_replace, spectrum:multitool_mineable, dynamiccrosshair:always_interactable, spectrum:noxwood, spectrum:noxwood_trapdoors, dynamiccrosshair:interactable, minecraft:trapdoors, artifacts:mineable/digging_claws, minecraft:wooden_trapdoors, minecraft:mineable/axe"
"Spectrum","spectrum:echo_cluster","spectrum:echo_cluster","Echo Cluster","minecraft:mineable/pickaxe, c:clusters, spectrum:crystallarieum_growable_clusters, spectrum:crystal_apothecary_harvestable, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:effulgent_bed","spectrum:effulgent_bed","Effulgent Bed","spectrum:exempt_from_mineable_debug_check, minecraft:beds, dynamiccrosshair:interactable, dynamiccrosshair:always_interactable, selfish_villager:interactable_property"
"Spectrum","spectrum:effulgent_block","spectrum:effulgent_block","Effulgent Block","fabric:mineable/shears"
"Spectrum","spectrum:effulgent_carpet","spectrum:effulgent_carpet","Effulgent Carpet","fabric:mineable/shears, minecraft:combination_step_sound_blocks"
"Spectrum","spectrum:effulgent_cushion","spectrum:effulgent_cushion","Effulgent Cushion","fabric:mineable/shears"
"Spectrum","spectrum:egg_laying_wooly_pig_head","spectrum:egg_laying_wooly_pig_head","Egg Laying Wooly Pig Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:egg_laying_wooly_pig_wall_head","spectrum:egg_laying_wooly_pig_head","Egg Laying Wooly Pig Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:elder_guardian_head","spectrum:elder_guardian_head","Elder Guardian Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
