"Mod name","Registry name","Item ID","Display name"
"Spectrum","spectrum:midnight_solution","","Midnight Solution"
"Spectrum","spectrum:monstrosity_head","spectrum:monstrosity_head","Monstrosity Head"
"Spectrum","spectrum:monstrosity_wall_head","spectrum:monstrosity_head","Monstrosity Head"
"Spectrum","spectrum:moonstone_basalt_lamp","spectrum:moonstone_basalt_lamp","Moonstone Basalt Light"
"Spectrum","spectrum:moonstone_block","spectrum:moonstone_block","Block of Moonstone"
"Spectrum","spectrum:moonstone_calcite_lamp","spectrum:moonstone_calcite_lamp","Moonstone Calcite Light"
"Spectrum","spectrum:moonstone_chime","spectrum:moonstone_chime","Moonstone Chime"
"Spectrum","spectrum:moonstone_chiseled_basalt","spectrum:moonstone_chiseled_basalt","Moonstone Chiseled Basalt"
"Spectrum","spectrum:moonstone_chiseled_calcite","spectrum:moonstone_chiseled_calcite","Moonstone Chiseled Calcite"
"Spectrum","spectrum:moonstone_cluster","spectrum:moonstone_cluster","Moonstone Cluster"
"Spectrum","spectrum:moonstone_decostone","spectrum:moonstone_decostone","Moonstone Decostone"
"Spectrum","spectrum:moonstone_glass","spectrum:moonstone_glass","Moonstone Glass"
"Spectrum","spectrum:moonstone_glass_pane","spectrum:moonstone_glass_pane","Moonstone Glass Pane"
"Spectrum","spectrum:moonstone_ore","spectrum:moonstone_ore","Moonstone Ore"
"Spectrum","spectrum:moonstone_powder_block","spectrum:moonstone_powder_block","Block of Moonstone Powder"
"Spectrum","spectrum:moonstone_semi_permeable_glass","spectrum:moonstone_semi_permeable_glass","Semi-Permeable Moonstone Glass"
"Spectrum","spectrum:moonstone_storage_block","spectrum:moonstone_storage_block","Polished Moonstone"
"Spectrum","spectrum:moonstone_sugar_stick","spectrum:moonstone_sugar_stick","Moonstone Sugar Stick"
"Spectrum","spectrum:mooshroom_brown_head","spectrum:mooshroom_brown_head","Brown Mooshroom Head"
"Spectrum","spectrum:mooshroom_brown_wall_head","spectrum:mooshroom_brown_head","Brown Mooshroom Head"
"Spectrum","spectrum:mooshroom_red_head","spectrum:mooshroom_red_head","Red Mooshroom Head"
"Spectrum","spectrum:mooshroom_red_wall_head","spectrum:mooshroom_red_head","Red Mooshroom Head"
"Spectrum","spectrum:moss_ball","spectrum:moss_ball","Moss Ball"
"Spectrum","spectrum:mud","","Liquid Mud"
"Spectrum","spectrum:mule_head","spectrum:mule_head","Mule Head"
"Spectrum","spectrum:mule_wall_head","spectrum:mule_head","Mule Head"
"Spectrum","spectrum:neolith_block","spectrum:neolith_block","Block of Neolith"
"Spectrum","spectrum:nephrite_blossom_bulb","spectrum:nephrite_blossom_bulb","Nephrite Blossom Bulb"
"Spectrum","spectrum:nephrite_blossom_leaves","spectrum:nephrite_blossom_leaves","Nephrite Blossom Leaves"
"Spectrum","spectrum:nephrite_blossom_stem","spectrum:nephrite_blossom_stem","Nephrite Blossom Stem"
"Spectrum","spectrum:netherite_scrap_cluster","spectrum:netherite_scrap_cluster","Netherite Scrap Cluster"
"Spectrum","spectrum:nightdew","spectrum:nightdew_sprout","Nightdew Sprout"
"Spectrum","spectrum:notched_polished_basalt","spectrum:notched_polished_basalt","Notched Polished Basalt"
"Spectrum","spectrum:notched_polished_calcite","spectrum:notched_polished_calcite","Notched Polished Calcite"
"Spectrum","spectrum:ocelot_head","spectrum:ocelot_head","Ocelot Head"
"Spectrum","spectrum:ocelot_idol","spectrum:ocelot_idol","Prideful Idol"
"Spectrum","spectrum:ocelot_wall_head","spectrum:ocelot_head","Ocelot Head"
"Spectrum","spectrum:ominous_sapling","spectrum:ominous_sapling","Ominous Sapling"
"Spectrum","spectrum:onyx_basalt_lamp","spectrum:onyx_basalt_lamp","Onyx Basalt Light"
"Spectrum","spectrum:onyx_block","spectrum:onyx_block","Block of Onyx"
"Spectrum","spectrum:onyx_calcite_lamp","spectrum:onyx_calcite_lamp","Onyx Calcite Light"
"Spectrum","spectrum:onyx_chime","spectrum:onyx_chime","Onyx Chime"
"Spectrum","spectrum:onyx_chiseled_basalt","spectrum:onyx_chiseled_basalt","Onyx Chiseled Basalt"
"Spectrum","spectrum:onyx_chiseled_calcite","spectrum:onyx_chiseled_calcite","Onyx Chiseled Calcite"
"Spectrum","spectrum:onyx_cluster","spectrum:onyx_cluster","Onyx Cluster"
"Spectrum","spectrum:onyx_decostone","spectrum:onyx_decostone","Onyx Decostone"
"Spectrum","spectrum:onyx_glass","spectrum:onyx_glass","Onyx Glass"
"Spectrum","spectrum:onyx_glass_pane","spectrum:onyx_glass_pane","Onyx Glass Pane"
"Spectrum","spectrum:onyx_ore","spectrum:onyx_ore","Onyx Ore"
"Spectrum","spectrum:onyx_powder_block","spectrum:onyx_powder_block","Block of Onyx Powder"
"Spectrum","spectrum:onyx_semi_permeable_glass","spectrum:onyx_semi_permeable_glass","Semi-Permeable Onyx Glass"
"Spectrum","spectrum:onyx_storage_block","spectrum:onyx_storage_block","Polished Onyx"
"Spectrum","spectrum:onyx_sugar_stick","spectrum:onyx_sugar_stick","Onyx Sugar Stick"
"Spectrum","spectrum:orange_block","spectrum:orange_block","Orange Block"
"Spectrum","spectrum:orange_button","spectrum:orange_button","Orange Button"
"Spectrum","spectrum:orange_chiseled_preservation_stone","spectrum:orange_chiseled_preservation_stone","Orange Chiseled Preservation Stone"
"Spectrum","spectrum:orange_fence","spectrum:orange_fence","Orange Fence"
"Spectrum","spectrum:orange_fence_gate","spectrum:orange_fence_gate","Orange Fence Gate"
"Spectrum","spectrum:orange_glowblock","spectrum:orange_glowblock","Orange Glowblock"
"Spectrum","spectrum:orange_lamp","spectrum:orange_lamp","Orange Lamp"
"Spectrum","spectrum:orange_leaves","spectrum:orange_leaves","Orange Leaves"
"Spectrum","spectrum:orange_log","spectrum:orange_log","Orange Log"
"Spectrum","spectrum:orange_planks","spectrum:orange_planks","Orange Planks"
"Spectrum","spectrum:orange_pressure_plate","spectrum:orange_pressure_plate","Orange Pressure Plate"
"Spectrum","spectrum:orange_sapling","spectrum:orange_sapling","Orange Sapling"
"Spectrum","spectrum:orange_slab","spectrum:orange_slab","Orange Slab"
"Spectrum","spectrum:orange_spore_blossom","spectrum:orange_spore_blossom","Orange Spore Blossom"
"Spectrum","spectrum:orange_stairs","spectrum:orange_stairs","Orange Stairs"
"Spectrum","spectrum:orange_wood","spectrum:orange_wood","Orange Wood"
"Spectrum","spectrum:overgrown_blackslag","spectrum:overgrown_blackslag","Overgrown Blackslag"
"Spectrum","spectrum:overgrown_slush","spectrum:overgrown_slush","Overgrown Slush"
"Spectrum","spectrum:paltaeria_fragment_block","spectrum:paltaeria_fragment_block","Paltaeria Floatblock"
"Spectrum","spectrum:paltaeria_ore","spectrum:paltaeria_ore","Paltaeria Ore"
"Spectrum","spectrum:panda_head","spectrum:panda_head","Panda Head"
"Spectrum","spectrum:panda_wall_head","spectrum:panda_head","Panda Head"
"Spectrum","spectrum:parametric_mining_device","spectrum:parametric_mining_device","Parametric Mining Device"
"Spectrum","spectrum:parrot_blue_head","spectrum:parrot_blue_head","Blue Parrot Head"
"Spectrum","spectrum:parrot_blue_wall_head","spectrum:parrot_blue_head","Blue Parrot Head"
"Spectrum","spectrum:parrot_cyan_head","spectrum:parrot_cyan_head","Cyan Parrot Head"
"Spectrum","spectrum:parrot_cyan_wall_head","spectrum:parrot_cyan_head","Cyan Parrot Head"
"Spectrum","spectrum:parrot_gray_head","spectrum:parrot_gray_head","Gray Parrot Head"
"Spectrum","spectrum:parrot_gray_wall_head","spectrum:parrot_gray_head","Gray Parrot Head"
"Spectrum","spectrum:parrot_green_head","spectrum:parrot_green_head","Green Parrot Head"
"Spectrum","spectrum:parrot_green_wall_head","spectrum:parrot_green_head","Green Parrot Head"
"Spectrum","spectrum:parrot_idol","spectrum:parrot_idol","Studious Idol"
"Spectrum","spectrum:parrot_red_head","spectrum:parrot_red_head","Red Parrot Head"
"Spectrum","spectrum:parrot_red_wall_head","spectrum:parrot_red_head","Red Parrot Head"
"Spectrum","spectrum:particle_spawner","spectrum:particle_spawner","Particle Spawner"
"Spectrum","spectrum:pedestal_all_basic","spectrum:pedestal_all_basic","Pigment Pedestal"
"Spectrum","spectrum:pedestal_basic_amethyst","spectrum:pedestal_basic_amethyst","Pigment Pedestal"
"Spectrum","spectrum:pedestal_basic_citrine","spectrum:pedestal_basic_citrine","Pigment Pedestal"
"Spectrum","spectrum:pedestal_basic_topaz","spectrum:pedestal_basic_topaz","Pigment Pedestal"
"Spectrum","spectrum:pedestal_moonstone","spectrum:pedestal_moonstone","Pigment Pedestal"
"Spectrum","spectrum:pedestal_onyx","spectrum:pedestal_onyx","Pigment Pedestal"
"Spectrum","spectrum:phantom_head","spectrum:phantom_head","Phantom Head"
"Spectrum","spectrum:phantom_idol","spectrum:phantom_idol","Haunting Idol"
"Spectrum","spectrum:phantom_wall_head","spectrum:phantom_head","Phantom Head"
"Spectrum","spectrum:pig_head","spectrum:pig_head","Pig Head"
"Spectrum","spectrum:pig_idol","spectrum:pig_idol","Prudent Idol"
"Spectrum","spectrum:pig_wall_head","spectrum:pig_head","Pig Head"
"Spectrum","spectrum:piglin_idol","spectrum:piglin_idol","Enraged Idol"
"Spectrum","spectrum:pillager_head","spectrum:pillager_head","Pillager Head"
"Spectrum","spectrum:pillager_wall_head","spectrum:pillager_head","Pillager Head"
"Spectrum","spectrum:pink_block","spectrum:pink_block","Pink Block"
"Spectrum","spectrum:pink_button","spectrum:pink_button","Pink Button"
"Spectrum","spectrum:pink_chiseled_preservation_stone","spectrum:pink_chiseled_preservation_stone","Pink Chiseled Preservation Stone"
"Spectrum","spectrum:pink_fence","spectrum:pink_fence","Pink Fence"
"Spectrum","spectrum:pink_fence_gate","spectrum:pink_fence_gate","Pink Fence Gate"
"Spectrum","spectrum:pink_glowblock","spectrum:pink_glowblock","Pink Glowblock"
"Spectrum","spectrum:pink_lamp","spectrum:pink_lamp","Pink Lamp"
"Spectrum","spectrum:pink_leaves","spectrum:pink_leaves","Pink Leaves"
"Spectrum","spectrum:pink_log","spectrum:pink_log","Pink Log"
"Spectrum","spectrum:pink_planks","spectrum:pink_planks","Pink Planks"
"Spectrum","spectrum:pink_pressure_plate","spectrum:pink_pressure_plate","Pink Pressure Plate"
"Spectrum","spectrum:pink_sapling","spectrum:pink_sapling","Pink Sapling"
"Spectrum","spectrum:pink_slab","spectrum:pink_slab","Pink Slab"
"Spectrum","spectrum:pink_spore_blossom","spectrum:pink_spore_blossom","Pink Spore Blossom"
"Spectrum","spectrum:pink_stairs","spectrum:pink_stairs","Pink Stairs"
"Spectrum","spectrum:pink_wood","spectrum:pink_wood","Pink Wood"
"Spectrum","spectrum:planed_basalt","spectrum:planed_basalt","Planed Basalt"
"Spectrum","spectrum:planed_basalt_slab","spectrum:planed_basalt_slab","Planed Basalt Slab"
"Spectrum","spectrum:planed_basalt_stairs","spectrum:planed_basalt_stairs","Planed Basalt Stairs"
"Spectrum","spectrum:planed_basalt_wall","spectrum:planed_basalt_wall","Planed Basalt Wall"
"Spectrum","spectrum:planed_calcite","spectrum:planed_calcite","Planed Calcite"
"Spectrum","spectrum:planed_calcite_slab","spectrum:planed_calcite_slab","Planed Calcite Slab"
"Spectrum","spectrum:planed_calcite_stairs","spectrum:planed_calcite_stairs","Planed Calcite Stairs"
"Spectrum","spectrum:planed_calcite_wall","spectrum:planed_calcite_wall","Planed Calcite Wall"
"Spectrum","spectrum:player_detector","spectrum:player_detector","Player Detector"
"Spectrum","spectrum:polar_bear_head","spectrum:polar_bear_head","Polar Bear Head"
"Spectrum","spectrum:polar_bear_idol","spectrum:polar_bear_idol","Bellicose Idol"
"Spectrum","spectrum:polar_bear_wall_head","spectrum:polar_bear_head","Polar Bear Head"
"Spectrum","spectrum:polished_basal_marble","spectrum:polished_basal_marble","Polished Basal Marble"
"Spectrum","spectrum:polished_basal_marble_slab","spectrum:polished_basal_marble_slab","Polished Basal Marble Slab"
"Spectrum","spectrum:polished_basal_marble_stairs","spectrum:polished_basal_marble_stairs","Polished Basal Marble Stairs"
"Spectrum","spectrum:polished_basal_marble_wall","spectrum:polished_basal_marble_wall","Polished Basal Marble Wall"
"Spectrum","spectrum:polished_basalt","spectrum:polished_basalt","Polished Basalt"
"Spectrum","spectrum:polished_basalt_button","spectrum:polished_basalt_button","Polished Basalt Button"
"Spectrum","spectrum:polished_basalt_crest","spectrum:polished_basalt_crest","Polished Basalt Crest"
"Spectrum","spectrum:polished_basalt_pillar","spectrum:polished_basalt_pillar","Polished Basalt Pillar"
"Spectrum","spectrum:polished_basalt_pressure_plate","spectrum:polished_basalt_pressure_plate","Polished Basalt Pressure Plate"
"Spectrum","spectrum:polished_basalt_slab","spectrum:polished_basalt_slab","Polished Basalt Slab"
"Spectrum","spectrum:polished_basalt_stairs","spectrum:polished_basalt_stairs","Polished Basalt Stairs"
"Spectrum","spectrum:polished_basalt_wall","spectrum:polished_basalt_wall","Polished Basalt Wall"
"Spectrum","spectrum:polished_blackslag","spectrum:polished_blackslag","Polished Blackslag"
"Spectrum","spectrum:polished_blackslag_button","spectrum:polished_blackslag_button","Polished Blackslag Button"
"Spectrum","spectrum:polished_blackslag_pillar","spectrum:polished_blackslag_pillar","Polished Blackslag Pillar"
"Spectrum","spectrum:polished_blackslag_pressure_plate","spectrum:polished_blackslag_pressure_plate","Polished Blackslag Pressure Plate"
"Spectrum","spectrum:polished_blackslag_slab","spectrum:polished_blackslag_slab","Polished Blackslag Slab"
"Spectrum","spectrum:polished_blackslag_stairs","spectrum:polished_blackslag_stairs","Polished Blackslag Stairs"
"Spectrum","spectrum:polished_blackslag_wall","spectrum:polished_blackslag_wall","Polished Blackslag Wall"
"Spectrum","spectrum:polished_bone_ash","spectrum:polished_bone_ash","Polished Bone Ash"
"Spectrum","spectrum:polished_bone_ash_pillar","spectrum:polished_bone_ash_pillar","Polished Bone Ash Pillar"
"Spectrum","spectrum:polished_bone_ash_slab","spectrum:polished_bone_ash_slab","Polished Bone Ash Slab"
"Spectrum","spectrum:polished_bone_ash_stairs","spectrum:polished_bone_ash_stairs","Polished Bone Ash Stairs"
"Spectrum","spectrum:polished_bone_ash_wall","spectrum:polished_bone_ash_wall","Polished Bone Ash Wall"
"Spectrum","spectrum:polished_calcite","spectrum:polished_calcite","Polished Calcite"
"Spectrum","spectrum:polished_calcite_button","spectrum:polished_calcite_button","Polished Calcite Button"
"Spectrum","spectrum:polished_calcite_crest","spectrum:polished_calcite_crest","Polished Calcite Crest"
"Spectrum","spectrum:polished_calcite_pillar","spectrum:polished_calcite_pillar","Polished Calcite Pillar"
"Spectrum","spectrum:polished_calcite_pressure_plate","spectrum:polished_calcite_pressure_plate","Polished Calcite Pressure Plate"
"Spectrum","spectrum:polished_calcite_slab","spectrum:polished_calcite_slab","Polished Calcite Slab"
"Spectrum","spectrum:polished_calcite_stairs","spectrum:polished_calcite_stairs","Polished Calcite Stairs"
"Spectrum","spectrum:polished_calcite_wall","spectrum:polished_calcite_wall","Polished Calcite Wall"
"Spectrum","spectrum:polished_shale_clay","spectrum:polished_shale_clay","Polished Shale Clay"
"Spectrum","spectrum:polished_shale_clay_slab","spectrum:polished_shale_clay_slab","Polished Shale Clay Slab"
"Spectrum","spectrum:polished_shale_clay_stairs","spectrum:polished_shale_clay_stairs","Polished Shale Clay Stairs"
"Spectrum","spectrum:potion_workshop","spectrum:potion_workshop","Potion Workshop"
"Spectrum","spectrum:potted_amaranth_bushel","","Potted Amaranth Bushel"
"Spectrum","spectrum:potted_black_sapling","","Potted Black Sapling"
"Spectrum","spectrum:potted_blood_orchid","","Potted Blood Orchid"
"Spectrum","spectrum:potted_blue_sapling","","Potted Blue Sapling"
"Spectrum","spectrum:potted_brown_sapling","","Potted Brown Sapling"
"Spectrum","spectrum:potted_chestnut_noxshroom","","Potted Chestnut Noxshroom"
"Spectrum","spectrum:potted_cyan_sapling","","Potted Cyan Sapling"
"Spectrum","spectrum:potted_ebony_noxshroom","","Potted Ebony Noxshroom"
"Spectrum","spectrum:potted_gray_sapling","","Potted Gray Sapling"
"Spectrum","spectrum:potted_green_sapling","","Potted Green Sapling"
"Spectrum","spectrum:potted_ivory_noxshroom","","Potted Ivory Noxshroom"
"Spectrum","spectrum:potted_light_blue_sapling","","Potted Light Blue Sapling"
"Spectrum","spectrum:potted_light_gray_sapling","","Potted Light Gray Sapling"
"Spectrum","spectrum:potted_lime_sapling","","Potted Lime Sapling"
"Spectrum","spectrum:potted_magenta_sapling","","Potted Magenta Sapling"
"Spectrum","spectrum:potted_orange_sapling","","Potted Orange Sapling"
"Spectrum","spectrum:potted_pink_sapling","","Potted Pink Sapling"
"Spectrum","spectrum:potted_purple_sapling","","Potted Purple Sapling"
"Spectrum","spectrum:potted_red_sapling","","Potted Red Sapling"
"Spectrum","spectrum:potted_resonant_lily","","Potted Resonant Lily"
"Spectrum","spectrum:potted_slate_noxshroom","","Potted Slate Noxshroom"
"Spectrum","spectrum:potted_weeping_gala_sprig","","Potted Weeping Gala Sprig"
"Spectrum","spectrum:potted_white_sapling","","Potted White Sapling"
"Spectrum","spectrum:potted_yellow_sapling","","Potted Yellow Sapling"
"Spectrum","spectrum:powder_chiseled_preservation_stone","spectrum:powder_chiseled_preservation_stone","Powder Chiseled Preservation Stone"
"Spectrum","spectrum:present","spectrum:present","Present"
"Spectrum","spectrum:preservation_block_detector","spectrum:preservation_block_detector","Preservation Block Detector"
"Spectrum","spectrum:preservation_bricks","spectrum:preservation_bricks","Preservation Bricks"
"Spectrum","spectrum:preservation_chest","spectrum:preservation_chest","Preservation Chest"
"Spectrum","spectrum:preservation_controller","spectrum:preservation_controller","Preservation Controller"
"Spectrum","spectrum:preservation_glass","spectrum:preservation_glass","Preservation Glass"
"Spectrum","spectrum:preservation_roundel","spectrum:preservation_roundel","Preservation Roundel"
"Spectrum","spectrum:preservation_slab","spectrum:preservation_slab","Preservation Slab"
"Spectrum","spectrum:preservation_stairs","spectrum:preservation_stairs","Preservation Stairs"
"Spectrum","spectrum:preservation_stone","spectrum:preservation_stone","Preservation Stone"
"Spectrum","spectrum:preservation_turret_head","spectrum:preservation_turret_head","Preservation Turret Head"
"Spectrum","spectrum:preservation_turret_wall_head","spectrum:preservation_turret_head","Preservation Turret Head"
"Spectrum","spectrum:preservation_wall","spectrum:preservation_wall","Preservation Wall"
"Spectrum","spectrum:primordial_fire","","Primordial Fire"
"Spectrum","spectrum:primordial_torch","spectrum:primordial_torch","Primordial Torch"
"Spectrum","spectrum:primordial_wall_torch","spectrum:primordial_torch","Primordial Torch"
"Spectrum","spectrum:prismarine_cluster","spectrum:prismarine_cluster","Prismarine Cluster"
"Spectrum","spectrum:pristine_shooting_star","spectrum:pristine_shooting_star","Pristine Shooting Star"
"Spectrum","spectrum:provider_node","spectrum:provider_node","Pastel Network Provider Node"
"Spectrum","spectrum:pufferfish_head","spectrum:pufferfish_head","Pufferfish Head"
"Spectrum","spectrum:pufferfish_idol","spectrum:pufferfish_idol","Inconspicuous Idol"
"Spectrum","spectrum:pufferfish_wall_head","spectrum:pufferfish_head","Pufferfish Head"
"Spectrum","spectrum:pure_coal_block","spectrum:pure_coal_block","Pure Coal Block"
"Spectrum","spectrum:pure_copper_block","spectrum:pure_copper_block","Pure Copper Block"
"Spectrum","spectrum:pure_diamond_block","spectrum:pure_diamond_block","Pure Diamond Block"
"Spectrum","spectrum:pure_echo_block","spectrum:pure_echo_block","Pure Echo Block"
"Spectrum","spectrum:pure_emerald_block","spectrum:pure_emerald_block","Pure Emerald Block"
"Spectrum","spectrum:pure_glowstone_block","spectrum:pure_glowstone_block","Pure Glowstone Block"
"Spectrum","spectrum:pure_gold_block","spectrum:pure_gold_block","Pure Gold Block"
"Spectrum","spectrum:pure_iron_block","spectrum:pure_iron_block","Pure Iron Block"
"Spectrum","spectrum:pure_lapis_block","spectrum:pure_lapis_block","Pure Lapis Block"
"Spectrum","spectrum:pure_netherite_scrap_block","spectrum:pure_netherite_scrap_block","Pure Netherite Scrap Block"
"Spectrum","spectrum:pure_prismarine_block","spectrum:pure_prismarine_block","Pure Prismarine Block"
"Spectrum","spectrum:pure_quartz_block","spectrum:pure_quartz_block","Pure Quartz Block"
"Spectrum","spectrum:pure_redstone_block","spectrum:pure_redstone_block","Pure Redstone Block"
"Spectrum","spectrum:purple_block","spectrum:purple_block","Purple Block"
"Spectrum","spectrum:purple_button","spectrum:purple_button","Purple Button"
"Spectrum","spectrum:purple_chiseled_preservation_stone","spectrum:purple_chiseled_preservation_stone","Purple Chiseled Preservation Stone"
"Spectrum","spectrum:purple_fence","spectrum:purple_fence","Purple Fence"
"Spectrum","spectrum:purple_fence_gate","spectrum:purple_fence_gate","Purple Fence Gate"
"Spectrum","spectrum:purple_glowblock","spectrum:purple_glowblock","Purple Glowblock"
"Spectrum","spectrum:purple_lamp","spectrum:purple_lamp","Purple Lamp"
"Spectrum","spectrum:purple_leaves","spectrum:purple_leaves","Purple Leaves"
"Spectrum","spectrum:purple_log","spectrum:purple_log","Purple Log"
"Spectrum","spectrum:purple_planks","spectrum:purple_planks","Purple Planks"
"Spectrum","spectrum:purple_pressure_plate","spectrum:purple_pressure_plate","Purple Pressure Plate"
"Spectrum","spectrum:purple_sapling","spectrum:purple_sapling","Purple Sapling"
"Spectrum","spectrum:purple_slab","spectrum:purple_slab","Purple Slab"
"Spectrum","spectrum:purple_spore_blossom","spectrum:purple_spore_blossom","Purple Spore Blossom"
"Spectrum","spectrum:purple_stairs","spectrum:purple_stairs","Purple Stairs"
"Spectrum","spectrum:purple_wood","spectrum:purple_wood","Purple Wood"
"Spectrum","spectrum:pyrite","spectrum:pyrite","Pyrite"
"Spectrum","spectrum:pyrite_panneling","spectrum:pyrite_panneling","Pyrite Paneling"
"Spectrum","spectrum:pyrite_pile","spectrum:pyrite_pile","Pyrite Pile"
"Spectrum","spectrum:pyrite_plating","spectrum:pyrite_plating","Pyrite Plating"
"Spectrum","spectrum:pyrite_projector","spectrum:pyrite_projector","Pyrite Projector"
"Spectrum","spectrum:pyrite_relief","spectrum:pyrite_relief","Pyrite Relief"
"Spectrum","spectrum:pyrite_ripper","spectrum:pyrite_ripper","Pyrite Ripper"
"Spectrum","spectrum:pyrite_slab","spectrum:pyrite_slab","Pyrite Slab"
"Spectrum","spectrum:pyrite_stack","spectrum:pyrite_stack","Pyrite Stack"
"Spectrum","spectrum:pyrite_stairs","spectrum:pyrite_stairs","Pyrite Stairs"
"Spectrum","spectrum:pyrite_tiles","spectrum:pyrite_tiles","Pyrite Tiles"
"Spectrum","spectrum:pyrite_tiles_slab","spectrum:pyrite_tiles_slab","Pyrite Tiles Slab"
"Spectrum","spectrum:pyrite_tiles_stairs","spectrum:pyrite_tiles_stairs","Pyrite Tiles Stairs"
"Spectrum","spectrum:pyrite_tiles_wall","spectrum:pyrite_tiles_wall","Pyrite Tiles Wall"
"Spectrum","spectrum:pyrite_tubing","spectrum:pyrite_tubing","Pyrite Tubing"
"Spectrum","spectrum:pyrite_vent","spectrum:pyrite_vent","Pyrite Vent"
"Spectrum","spectrum:pyrite_wall","spectrum:pyrite_wall","Pyrite Wall"
"Spectrum","spectrum:quartz_cluster","spectrum:quartz_cluster","Quartz Cluster"
"Spectrum","spectrum:quitoxic_reeds","spectrum:quitoxic_reeds","Quitoxic Reeds"
"Spectrum","spectrum:rabbit_head","spectrum:rabbit_head","Rabbit Head"
"Spectrum","spectrum:rabbit_idol","spectrum:rabbit_idol","Cheeky Idol"
"Spectrum","spectrum:rabbit_wall_head","spectrum:rabbit_head","Rabbit Head"
"Spectrum","spectrum:radiant_glass","spectrum:radiant_glass","Radiant Glass"
"Spectrum","spectrum:radiant_glass_pane","spectrum:radiant_glass_pane","Radiant Glass Pane"
"Spectrum","spectrum:radiant_semi_permeable_glass","spectrum:radiant_semi_permeable_glass","Semi-Permeable Radiant Glass"
"Spectrum","spectrum:radiating_ender","spectrum:radiating_ender","Radiating Ender"
"Spectrum","spectrum:ravager_head","spectrum:ravager_head","Ravager Head"
"Spectrum","spectrum:ravager_wall_head","spectrum:ravager_head","Ravager Head"
"Spectrum","spectrum:red_block","spectrum:red_block","Red Block"
"Spectrum","spectrum:red_button","spectrum:red_button","Red Button"
"Spectrum","spectrum:red_chiseled_preservation_stone","spectrum:red_chiseled_preservation_stone","Red Chiseled Preservation Stone"
"Spectrum","spectrum:red_fence","spectrum:red_fence","Red Fence"
"Spectrum","spectrum:red_fence_gate","spectrum:red_fence_gate","Red Fence Gate"
"Spectrum","spectrum:red_glowblock","spectrum:red_glowblock","Red Glowblock"
"Spectrum","spectrum:red_lamp","spectrum:red_lamp","Red Lamp"
"Spectrum","spectrum:red_leaves","spectrum:red_leaves","Red Leaves"
"Spectrum","spectrum:red_log","spectrum:red_log","Red Log"
"Spectrum","spectrum:red_planks","spectrum:red_planks","Red Planks"
"Spectrum","spectrum:red_pressure_plate","spectrum:red_pressure_plate","Red Pressure Plate"
"Spectrum","spectrum:red_sapling","spectrum:red_sapling","Red Sapling"
"Spectrum","spectrum:red_slab","spectrum:red_slab","Red Slab"
"Spectrum","spectrum:red_spore_blossom","spectrum:red_spore_blossom","Red Spore Blossom"
"Spectrum","spectrum:red_stairs","spectrum:red_stairs","Red Stairs"
"Spectrum","spectrum:red_wood","spectrum:red_wood","Red Wood"
"Spectrum","spectrum:redstone_calculator","spectrum:redstone_calculator","Redstone Calculator"
"Spectrum","spectrum:redstone_cluster","spectrum:redstone_cluster","Redstone Cluster"
"Spectrum","spectrum:redstone_sand","spectrum:redstone_sand","Redstone Sand"
"Spectrum","spectrum:redstone_timer","spectrum:redstone_timer","Redstone Timer"
"Spectrum","spectrum:redstone_transceiver","spectrum:redstone_transceiver","Redstone Transceiver"
"Spectrum","spectrum:resonant_lily","spectrum:resonant_lily","Resonant Lily"
"Spectrum","spectrum:restocking_chest","spectrum:restocking_chest","Fabrication Chest"
"Spectrum","spectrum:rock_crystal","spectrum:rock_crystal","Rock Crystal"
"Spectrum","spectrum:rotten_ground","spectrum:rotten_ground","Rotten Ground"
"Spectrum","spectrum:ruin","spectrum:bottle_of_ruin","Bottle of Ruin"
"Spectrum","spectrum:sacred_soil","spectrum:sacred_soil","Sacred Soil"
"Spectrum","spectrum:sag_bubble","","Sag Bubble"
"Spectrum","spectrum:sag_leaf","","Sag Leaf"
"Spectrum","spectrum:salmon_head","spectrum:salmon_head","Salmon Head"
"Spectrum","spectrum:salmon_wall_head","spectrum:salmon_head","Salmon Head"
"Spectrum","spectrum:sawblade_grass","spectrum:sawblade_grass","Sawblade Grass"
"Spectrum","spectrum:sawblade_holly_bush","spectrum:sawblade_holly_berry","Sawblade Holly Berry"
"Spectrum","spectrum:semi_permeable_glass","spectrum:semi_permeable_glass","Semi-Permeable Glass"
"Spectrum","spectrum:sender_node","spectrum:sender_node","Pastel Network Sender Node"
"Spectrum","spectrum:shale_clay","spectrum:shale_clay","Shale Clay"
"Spectrum","spectrum:shale_clay_brick_slab","spectrum:shale_clay_brick_slab","Shale Clay Brick Slab"
"Spectrum","spectrum:shale_clay_brick_stairs","spectrum:shale_clay_brick_stairs","Shale Clay Brick Stairs"
"Spectrum","spectrum:shale_clay_bricks","spectrum:shale_clay_bricks","Shale Clay Bricks"
"Spectrum","spectrum:shale_clay_tile_slab","spectrum:shale_clay_tile_slab","Shale Clay Tile Slab"
"Spectrum","spectrum:shale_clay_tile_stairs","spectrum:shale_clay_tile_stairs","Shale Clay Tile Stairs"
"Spectrum","spectrum:shale_clay_tiles","spectrum:shale_clay_tiles","Shale Clay Tiles"
"Spectrum","spectrum:sheep_head","spectrum:sheep_head","Sheep Head"
"Spectrum","spectrum:sheep_idol","spectrum:sheep_idol","Devout Idol"
